ticket_id,created_at,channel,category,subcategory,priority,customer_message,assigned_team,agent_id,first_response_min,resolution_min,resolution_status,csat_score,contacts_per_ticket,cost_usd,market
TKT-108922,2026-03-08 21:34:01,email,voucher_problem,,medium,Can I transfer my voucher to someone else?,bpo_vendorA,VA-026,73.2,601.4,resolved,3,3,9.4,UK
TKT-106807,2026-03-08 21:57:07,email,voucher_problem,wrong_voucher,medium,"My voucher expired before I could use it, can you extend it?",bpo_vendorA,VA-027,179.8,180.8,resolved,5,5,4.25,ES
TKT-100464,2026-03-08 22:03:01,email,voucher_problem,,medium,My voucher won't load on the mobile app.,ai_chatbot,,2.0,,abandoned,3,3,0.13,AU
TKT-100045,2026-03-08 22:05:38,email,billing,,medium,The promo code I used didn't apply the discount.,bpo_vendorA,VA-012,59.1,100.7,resolved,2,4,3.85,AU
TKT-100080,2026-03-08 22:16:51,email,order_status,order_not_received,medium,I need to change the delivery address for my order. URGENT!!!,bpo_vendorA,VA-007,133.3,,pending,,4,2.9,ES
TKT-109655,2026-03-08 22:17:28,chat,refund,full_refund,urgent,"Double charged on my last purchase, need one refund.",in_house,IH-032,0.7,,pending,,3,3.17,IT
TKT-109361,2026-03-08 22:19:03,email,voucher_problem,,medium,The voucher code isn't working when I try to redeem it.,bpo_vendorB,VB-040,164.7,165.7,resolved,5,5,3.08,ES
TKT-106200,2026-03-08 22:32:25,chat,voucher_problem,wrong_voucher,high,The voucher shows as redeemed but I never used it.,bpo_vendorA,VA-022,3.0,,pending,3,4,2.67,US
TKT-107010,2026-03-08 22:35:30,chat,refund,,low,i bought a voucher last week and it doesn't work. i want my money back.,ai_chatbot,,1.3,5.2,resolved,4,3,0.11,US
TKT-102237,2026-03-08 22:36:22,email,voucher_problem,voucher_transfer,medium,The fine print says something different than the deal page.,ai_chatbot,,0.6,1.6,escalated,,4,0.15,AU
TKT-101967,2026-03-08 22:38:56,email,order_status,delivery_delayed,low,When will my voucher be activated? I purchased it yesterday.,in_house,IH-033,68.0,69.0,resolved,,5,6.74,US
TKT-100694,2026-03-08 22:39:33,chat,billing,subscription_cancel,low,My payment failed but the money was taken from my account.,ai_chatbot,,0.4,29.5,resolved,4,5,0.17,ES
TKT-109057,2026-03-08 22:41:59,email,refund,refund_not_received,high,"The experience was terrible, nothing like advertised. Refund please!",bpo_vendorA,VA-025,110.2,530.9,resolved,,4,7.75,DE
TKT-108250,2026-03-08 22:47:05,email,other,,medium,Do you have any deals for [city]?,bpo_vendorB,VB-004,162.0,-44.3,pending,3,5,2.43,UK
TKT-101518,2026-03-08 22:50:32,email,merchant_issue,redemption_problem,low,Waited 2 hours at the merchant with my Groupon and was turned away.,in_house,IH-032,93.9,,abandoned,1,4,4.54,US
TKT-106910,2026-03-08 22:54:08,social,billing,promo_code_issue,medium,Getting charged for Groupon+ but never signed up for it.,ai_chatbot,,1.8,11.6,escalated,2,5,0.16,US
TKT-107219,2026-03-08 22:58:02,chat,order_status,delivery_delayed,medium,Where is my order? It's been 5 days and no update.,bpo_vendorB,VB-038,6.7,34.9,escalated,3,5,2.19,US
TKT-105625,2026-03-08 23:03:41,social,voucher_problem,voucher_expired,high,The voucher code isn't working when I try to redeem it.,ai_chatbot,,0.8,,abandoned,1,2,0.14,US
TKT-107022,2026-03-08 23:13:41,phone,merchant_issue,,urgent,The merchant is asking for additional payment beyond the Groupon price.,bpo_vendorB,VB-032,12.7,48.3,resolved,,8,2.64,US
TKT-106099,2026-03-08 23:21:58,email,refund,refund_policy_question,low,"Double charged on my last purchase, need one refund.",in_house,IH-006,36.9,37.9,resolved,,2,5.61,US
TKT-104368,2026-03-08 23:22:51,phone,refund,refund_not_received,medium,Requesting refund - merchant refused to honor the deal.,in_house,IH-023,19.6,41.9,resolved,4,2,7.57,US
TKT-104252,2026-03-08 23:23:31,social,order_status,wrong_item,urgent,I need to change the delivery address for my order.,bpo_vendorA,VA-031,53.6,,abandoned,,4,2.85,US
TKT-105250,2026-03-08 23:25:32,social,refund,full_refund,low,I never received my order and want a full refund please. this is ridiculous,in_house,IH-008,42.7,43.7,resolved,5,4,4.17,IT
TKT-104484,2026-03-08 23:29:43,chat,order_status,,medium,I need to change the delivery address for my order.,bpo_vendorA,VA-022,3.3,,abandoned,1,5,2.27,DE
TKT-107319,2026-03-08 23:30:27,social,merchant_issue,merchant_no_show,medium,Waited 2 hours at the merchant with my Groupon and was turned away. URGENT!!!,bpo_vendorB,VB-025,118.5,185.0,resolved,2,4,2.5,UK
TKT-103737,2026-03-08 23:32:05,email,voucher_problem,wrong_voucher,high,I have a voucher for a deal that's no longer available.,in_house,IH-006,18.0,,pending,4,3,5.79,UK
TKT-105881,2026-03-08 23:32:09,phone,merchant_issue,redemption_problem,high,The merchant was rude and refused to accept my Groupon.,in_house,IH-001,4.6,24.7,escalated,3,7,7.91,UK
TKT-102742,2026-03-08 23:36:14,email,other,,medium,Do you have any deals for [city]?,bpo_vendorA,VA-041,85.0,,pending,4,2,2.01,ES
TKT-102079,2026-03-08 23:42:05,email,order_status,delivery_delayed,medium,Can you confirm my order went through? I didn't get a confirmation email.,bpo_vendorB,VB-019,95.9,96.9,escalated,,6,2.38,ES
TKT-103203,2026-03-08 23:53:37,social,billing,payment_failed,medium,I see an unauthorized charge on my credit card from Groupon.,ai_chatbot,,2.3,22.1,resolved,4,6,0.12,DE
TKT-100425,2026-03-08 23:55:34,chat,merchant_issue,,high,merchant added extra charges not mentioned in the deal.,ai_chatbot,,0.3,38.8,escalated,3,4,0.15,US
TKT-108837,2026-03-08 23:55:49,phone,account,password_reset,low,need to update my phone number on the account. URGENT!!!,bpo_vendorA,VA-044,14.4,70.4,resolved,,3,4.09,US
TKT-107704,2026-03-09 00:02:23,chat,billing,double_charge,low,I keep getting charged monthly but I cancelled my subscription.,bpo_vendorA,VA-024,4.2,24.3,resolved,,6,2.81,US
TKT-103489,2026-03-09 00:29:01,phone,merchant_issue,service_quality,medium,Merchant added extra charges not mentioned in the deal.,in_house,IH-023,5.2,12.6,resolved,5,3,8.79,AU
TKT-103460,2026-03-09 00:33:08,chat,refund,partial_refund,medium,"The experience was terrible, nothing like advertised. Refund please!",ai_chatbot,,0.4,,pending,,2,0.11,UK
TKT-104367,2026-03-09 00:34:48,chat,refund,full_refund,medium,"I need a refund for my purchase, the deal was not what was described.",ai_chatbot,,1.3,9.5,escalated,,6,0.09,US
TKT-100029,2026-03-09 00:43:02,social,merchant_issue,,urgent,The merchant's phone number on the deal is disconnected. this is ridiculous,in_house,IH-010,24.0,,abandoned,1,5,3.6,US
TKT-101299,2026-03-09 00:44:39,email,billing,payment_failed,medium,The promo code I used didn't apply the discount.,ai_chatbot,,2.5,8.9,resolved,4,3,0.13,US
TKT-106457,2026-03-09 00:48:07,email,merchant_issue,merchant_no_show,medium,merchant added extra charges not mentioned in the deal.,ai_chatbot,,1.6,,abandoned,1,6,0.16,US
TKT-105272,2026-03-09 00:49:23,email,voucher_problem,,high,The voucher code isn't working when I try to redeem it.,bpo_vendorA,VA-013,54.1,118.3,resolved,,5,4.05,ES
TKT-104178,2026-03-09 01:05:09,chat,refund,refund_not_received,high,Requesting refund - merchant refused to honor the deal.,ai_chatbot,,0.4,9.5,resolved,,1,0.11,UK
TKT-105139,2026-03-09 01:26:27,chat,order_status,tracking_issue,medium,Order is stuck in transit for over 10 days. this is ridiculous,in_house,IH-027,1.5,12.0,resolved,4,1,3.83,UK
TKT-102311,2026-03-09 01:36:17,phone,order_status,delivery_delayed,medium,Tracking shows delivered but I never got it.,bpo_vendorA,VA-002,142.5,143.5,resolved,4,4,4.03,AU
TKT-105044,2026-03-09 01:40:55,phone,merchant_issue,merchant_no_show,low,Merchant provided a completely different service than described.,in_house,IH-018,8.4,38.0,escalated,,5,7.79,ES
TKT-102684,2026-03-09 01:49:08,social,refund,full_refund,low,I bought a voucher last week and it doesn't work. I want my money back.,in_house,IH-026,52.8,79.7,resolved,5,2,3.67,IT
TKT-101360,2026-03-09 01:51:56,social,refund,refund_not_received,high,I bought a voucher last week and it doesn't work. I want my money back.,bpo_vendorA,VA-039,50.1,,abandoned,,3,1.92,US
TKT-108777,2026-03-09 01:58:41,phone,other,feedback,high,What's your return policy?,in_house,IH-002,6.9,,pending,5,3,6.88,FR
TKT-104300,2026-03-09 02:02:00,email,voucher_problem,voucher_expired,high,The voucher code isn't working when I try to redeem it.,bpo_vendorB,VB-001,77.4,,abandoned,2,4,2.6,DE
TKT-104269,2026-03-09 02:11:44,chat,order_status,tracking_issue,medium,Package shows delivered to wrong address.,bpo_vendorB,VB-024,7.7,288.7,resolved,,4,3.81,UK
TKT-105580,2026-03-09 02:19:30,social,refund,refund_policy_question,low,"i want to return this product, how do i get refunded?",bpo_vendorA,VA-038,115.7,390.7,resolved,,4,4.93,US
TKT-100965,2026-03-09 02:21:41,email,refund,refund_not_received,low,Requesting refund - merchant refused to honor the deal.,in_house,IH-029,35.8,37.7,resolved,,4,5.38,AU
TKT-108116,2026-03-09 02:28:34,social,other,,medium,Can you recommend a good restaurant deal in my area?,ai_chatbot,,8.0,15.6,escalated,3,6,0.11,DE
TKT-107977,2026-03-09 02:34:00,phone,merchant_issue,,low,the merchant is asking for additional payment beyond the groupon price.,in_house,IH-029,4.9,119.9,escalated,2,7,6.55,US
TKT-102920,2026-03-09 02:39:23,email,refund,,medium,"The experience was terrible, nothing like advertised. Refund please!",in_house,IH-019,16.3,35.3,resolved,4,5,0.0,DE
TKT-103845,2026-03-09 02:40:05,phone,merchant_issue,service_quality,high,Merchant location was permanently closed when I arrived.,in_house,IH-030,6.2,49.3,resolved,5,6,7.08,US
TKT-107604,2026-03-09 02:57:44,chat,voucher_problem,voucher_expired,medium,"My voucher expired before I could use it, can you extend it?",bpo_vendorA,VA-002,6.0,,pending,3,2,1.94,DE
TKT-109343,2026-03-09 02:58:51,social,refund,partial_refund,medium,Requesting refund - merchant refused to honor the deal.,bpo_vendorA,VA-012,61.6,,abandoned,1,4,2.92,IT
TKT-109151,2026-03-09 03:03:26,chat,order_status,wrong_item,medium,When will my voucher be activated? I purchased it yesterday.,in_house,IH-019,1.7,27.4,resolved,10,4,5.02,ES
TKT-106443,2026-03-09 03:14:03,email,refund,partial_refund,medium,Merchant went out of business before I could use my voucher,bpo_vendorB,VB-037,78.4,117.6,resolved,2,6,3.28,IT
TKT-105574,2026-03-09 03:16:50,social,voucher_problem,,medium,I need to change the date on my voucher booking.,ai_chatbot,,9.4,,pending,4,1,0.14,UK
TKT-103814,2026-03-09 03:21:27,chat,order_status,,medium,Where is my order? It's been 5 days and no update.,ai_chatbot,,0.7,2.8,resolved,4,1,0.09,IT
TKT-101953,2026-03-09 03:21:53,social,order_status,,medium,Can you confirm my order went through? I didn't get a confirmation email.,in_house,IH-035,28.4,29.4,resolved,4,4,4.87,ES
TKT-106639,2026-03-09 03:22:40,email,order_status,,high,I need to change the delivery address for my order.,in_house,IH-021,23.0,38.0,escalated,,5,6.13,US
TKT-108141,2026-03-09 03:35:51,chat,account,delete_account,high,I want to delete my account and all my data.,bpo_vendorB,VB-006,13.2,377.7,resolved,,5,4.13,DE
TKT-100290,2026-03-09 03:39:25,phone,voucher_problem,voucher_expired,medium,can i transfer my voucher to someone else?,bpo_vendorA,VA-017,13.6,,abandoned,1,1,2.95,AU
TKT-101418,2026-03-09 03:42:24,chat,order_status,tracking_issue,high,When will my voucher be activated? I purchased it yesterday.,ai_chatbot,,0.2,13.6,resolved,3,2,0.16,US
TKT-102870,2026-03-09 03:43:26,chat,refund,partial_refund,medium,"i want to return this product, how do i get refunded?",ai_chatbot,,0.4,,abandoned,1,4,0.13,UK
TKT-107803,2026-03-09 03:43:38,chat,refund,full_refund,high,requesting refund - merchant refused to honor the deal.,bpo_vendorA,VA-011,7.8,,abandoned,1,3,1.7,UK
TKT-105840,2026-03-09 03:47:48,phone,refund,,urgent,"Double charged on my last purchase, need one refund.",in_house,IH-006,4.5,27.6,escalated,4,6,8.35,US
TKT-100893,2026-03-09 04:15:30,chat,voucher_problem,voucher_transfer,medium,I need to change the date on my voucher booking. ...,ai_chatbot,,0.3,24.9,resolved,3,4,0.13,AU
TKT-100610,2026-03-09 04:24:45,social,order_status,tracking_issue,medium,Order is stuck in transit for over 10 days.,in_house,IH-021,11.5,35.1,resolved,,4,5.49,DE
TKT-106321,2026-03-09 04:27:00,chat,refund,refund_not_received,urgent,I never received my order and want a full refund please.,in_house,IH-034,1.7,20.1,resolved,5,4,2.99,DE
TKT-103636,2026-03-09 04:36:49,email,billing,subscription_cancel,high,I cancelled within the window but was still charged.,ai_chatbot,,1.2,,abandoned,6,3,0.12,AU
TKT-108367,2026-03-09 04:58:43,email,order_status,,high,Package shows delivered to wrong address.,bpo_vendorB,VB-015,77.9,101.6,resolved,3,7,2.66,UK
TKT-105110,2026-03-09 05:05:52,email,billing,,low,I was charged the wrong amount for my purchase.,bpo_vendorA,VA-019,165.3,166.3,resolved,3,6,5.44,US
TKT-103754,2026-03-09 05:16:04,email,order_status,,medium,Status says 'shipped' but carrier has no record of it. ...,ai_chatbot,,0.8,,pending,,1,0.12,ES
TKT-105258,2026-03-09 05:21:02,email,merchant_issue,merchant_no_show,medium,Waited 2 hours at the merchant with my Groupon and was turned away.,bpo_vendorB,VB-025,202.5,203.5,resolved,3,6,2.92,FR
TKT-103466,2026-03-09 05:23:40,phone,merchant_issue,redemption_problem,high,waited 2 hours at the merchant with my groupon and was turned away,bpo_vendorA,VA-003,5.9,25.9,escalated,3,6,3.33,US
TKT-107292,2026-03-09 05:33:53,email,order_status,order_not_received,medium,When will my voucher be activated? I purchased it yesterday.,bpo_vendorB,VB-029,144.8,145.8,resolved,3,5,2.82,UK
TKT-102244,2026-03-09 05:42:15,chat,account,account_locked,medium,Need to change the email address on my account.,ai_chatbot,,0.6,4.5,escalated,,3,0.13,US
TKT-109605,2026-03-09 06:10:43,chat,refund,refund_policy_question,medium,I've been waiting 2 weeks for my refund and still nothing.,ai_chatbot,,0.7,3.6,resolved,,2,0.13,DE
TKT-100836,2026-03-09 06:19:20,phone,other,partnership,urgent,Just wanted to say I had a great experience with my last deal!,in_house,IH-019,11.5,15.1,resolved,5,3,5.61,FR
TKT-101573,2026-03-09 06:20:22,email,other,,medium,What's your return policy?,bpo_vendorA,VA-041,56.2,,pending,3,3,3.25,ES
TKT-104319,2026-03-09 06:28:12,phone,account,delete_account,medium,My account shows purchases I didn't make.,in_house,IH-006,4.2,17.0,resolved,,2,6.86,FR
TKT-100223,2026-03-09 06:36:48,email,billing,,medium,My payment failed but the money was taken from my account.,in_house,IH-024,87.0,143.7,resolved,4,5,4.99,UK
TKT-105538,2026-03-09 06:50:48,social,order_status,wrong_item,high,Where is my order? It's been 5 days and no update.,bpo_vendorB,VB-005,50.3,212.3,resolved,,6,3.25,AU
TKT-103947,2026-03-09 06:53:40,chat,voucher_problem,voucher_transfer,high,Voucher says valid until next month but merchant won't accept it.,ai_chatbot,,0.6,16.1,escalated,2,3,0.09,US
TKT-100348,2026-03-09 06:53:46,social,merchant_issue,merchant_closed,high,The service quality was far below what was advertised.,in_house,IH-032,10.8,34.5,resolved,,6,5.73,FR
TKT-102463,2026-03-09 07:08:45,social,order_status,order_not_received,high,package shows delivered to wrong address.,bpo_vendorB,VB-008,84.4,110.8,resolved,4,5,3.07,US
TKT-102695,2026-03-09 07:17:18,email,refund,partial_refund,low,I never received my order and want a full refund please.,bpo_vendorA,VA-050,586.3,1164.6,resolved,3,4,13.64,DE
TKT-101917,2026-03-09 07:30:57,social,refund,partial_refund,urgent,I never received my order and want a full refund please.,bpo_vendorB,VB-029,48.4,49.4,resolved,4,4,2.71,IT
TKT-100360,2026-03-09 07:55:06,phone,refund,refund_not_received,medium,"I need a refund for my purchase, the deal was not what was described.",in_house,IH-016,6.4,515.2,escalated,4,7,16.01,FR
TKT-107259,2026-03-09 08:08:31,phone,merchant_issue,merchant_no_show,low,The merchant is asking for additional payment beyond the Groupon price.,in_house,IH-008,16.8,48.4,resolved,,3,8.15,IT
TKT-102038,2026-03-09 08:10:36,social,other,partnership,medium,"I'm a journalist writing about daily deals, can I speak with PR? this is ridiculous",bpo_vendorB,VB-024,26.3,118.4,escalated,2,5,2.59,AU
TKT-100807,2026-03-09 08:28:46,email,other,partnership,medium,"i'm having trouble with the website, pages won't load.",bpo_vendorB,VB-013,97.3,-52.9,resolved,3,6,3.11,AU
TKT-108114,2026-03-09 08:49:57,email,order_status,tracking_issue,high,I need to change the delivery address for my order.,in_house,IH-012,38.9,39.9,resolved,4,4,6.23,US
TKT-108290,2026-03-09 08:58:56,chat,other,partnership,medium,I have a suggestion for improving the app.,ai_chatbot,,0.5,4.7,resolved,5,2,0.09,UK
TKT-104366,2026-03-09 09:24:06,email,refund,partial_refund,urgent,"I need a refund for my purchase, the deal was not what was described. URGENT!!!",bpo_vendorA,VA-014,46.7,135.9,resolved,,4,3.5,US
TKT-108624,2026-03-09 09:24:31,phone,order_status,tracking_issue,low,can you confirm my order went through? i didn't get a confirmation email.,bpo_vendorA,VA-010,25.5,26.5,resolved,4,4,3.7,US
TKT-106804,2026-03-09 09:28:06,social,merchant_issue,redemption_problem,low,The merchant was rude and refused to accept my Groupon.,bpo_vendorB,VB-021,137.4,190.2,resolved,,5,3.22,US
TKT-103366,2026-03-09 09:29:33,chat,order_status,tracking_issue,high,Can you confirm my order went through? I didn't get a confirmation email. please help,in_house,IH-006,1.3,33.5,resolved,,1,3.1,DE
TKT-108107,2026-03-09 10:09:10,phone,voucher_problem,,medium,I received the wrong voucher for my purchase. URGENT!!!,bpo_vendorA,VA-023,5.2,,pending,3,5,3.2,UK
TKT-106576,2026-03-09 10:25:51,email,account,email_change,medium,"I can't reset my password, the email never arrives.",in_house,IH-026,26.1,57.1,resolved,3,3,4.01,ES
TKT-107021,2026-03-09 10:26:38,email,account,delete_account,urgent,My account got locked after too many login attempts.,in_house,IH-031,17.9,111.0,escalated,5,4,7.74,UK
TKT-104231,2026-03-09 10:28:20,chat,merchant_issue,merchant_no_show,medium,The merchant's phone number on the deal is disconnected.,bpo_vendorB,VB-030,6.2,,pending,2,7,2.25,AU
